detection_id,capsule_id,capsule_path,discipline,risk,line_no,section,section_class,category,tier,critical_category,in_sweep_denominator,capsule_has_registered_claims,linked_claim_ids,link_basis,resolved,source,text
8a318bfd47e37359,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,58,dados de precisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,| Sinais de alarme em diarreia crônica | idade de início >50 anos; sangramento retal/melena; dor noturna ou que acorda o paciente; dor abdominal progressiva; perda de peso inexplicável/febre; anemia ferropriva; PCR ou calprotectina fecal elevadas; história familiar de DII ou câncer colorretal | Casos_Clinicos_P7_1 p.6 | CONFIRMADO |
563cafdad3abea90,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,59,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"| Indicação de exames na diarreia aguda | diarreia sanguinolenta, febre>38,5°C, >6 dejeções/dia, duração>48h, dor abdominal severa, idosos/imunodeprimidos | CASOS_CLINICOS_RESUMO | CONFIRMADO |"
f167f95adab8f688,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,60,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,"| ATB empírico na diarreia aguda | quinolona oral (ciprofloxacino 500mg 12/12h ou levofloxacino 500mg/dia) 3-5 dias, só nos casos graves | CASOS_CLINICOS_RESUMO | CONFIRMADO |"
7ceeb41aa96b450c,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,60,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,False,,,False,single_line,"| ATB empírico na diarreia aguda | quinolona oral (ciprofloxacino 500mg 12/12h ou levofloxacino 500mg/dia) 3-5 dias, só nos casos graves | CASOS_CLINICOS_RESUMO | CONFIRMADO |"
686252eb0c7e6691,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,61,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,weak,False,False,False,,,False,single_line,| ATB na diarreia com sangue + comprometimento sistêmico (protocolo MS) | azitromicina (crianças) ou ciprofloxacino/ceftriaxona (>10 anos/adultos) | manejo_do_paciente_com_diarreia p.1 | CONFIRMADO |
9a090f6eed9bde67,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,61,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| ATB na diarreia com sangue + comprometimento sistêmico (protocolo MS) | azitromicina (crianças) ou ciprofloxacino/ceftriaxona (>10 anos/adultos) | manejo_do_paciente_com_diarreia p.1 | CONFIRMADO |
92888e83ace8280b,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,67,pegadinhas,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"- Diarreia crônica com sangue/muco + manifestação extraintestinal (artralgia) não é ""SII com sangramento leve"" — é sinal de alarme para doença inflamatória intestinal, exige investigação, não conduta funcional."
1b3cc547256fbb60,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,77,distratores sedutores,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"| Diarreia com sangue/muco há semanas + dor abdominal → ""SII, tranquilizar e tratar sintomático"" | dor abdominal crônica com alteração de hábito intestinal lembra o critério descritivo de SII | narrativa acima do discriminador | sangue/muco nas fezes é sinal de alarme e afasta SII como primeira hipótese — exige investigação para DII |"
ff4466215fa69352,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,78,distratores sedutores,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"| Diarreia aguda de 3 dias sem sinais de gravidade → ""iniciar ciprofloxacino para resolver mais rápido"" | parece conduta ativa e eficiente | superextrapolação | a maioria da diarreia aguda é autolimitada; ATB só entra com critério objetivo (sangue+comprometimento sistêmico, febre alta, duração>48h com sinais de gravidade) |"
872c49bef362a07e,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,78,distratores sedutores,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"| Diarreia aguda de 3 dias sem sinais de gravidade → ""iniciar ciprofloxacino para resolver mais rápido"" | parece conduta ativa e eficiente | superextrapolação | a maioria da diarreia aguda é autolimitada; ATB só entra com critério objetivo (sangue+comprometimento sistêmico, febre alta, duração>48h com sinais de gravidade) |"
feb22bfb04fe36f0,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,82,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,- Inicial: caracterizar a diarreia por duração (aguda/persistente/crônica) e por mecanismo provável (secretora/osmótica/esteatorreica/inflamatória/motilidade); checar sinais de alarme antes de qualquer rótulo funcional.
bda3eb5a76e0c8d1,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,82,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,- Inicial: caracterizar a diarreia por duração (aguda/persistente/crônica) e por mecanismo provável (secretora/osmótica/esteatorreica/inflamatória/motilidade); checar sinais de alarme antes de qualquer rótulo funcional.
f229a2be8c00fb49,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,83,conduta,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,single_line,"- Definitiva: diarreia aguda — hidratação e reposição de eletrólitos, dieta mantida; ATB só com critério de gravidade. Diarreia crônica — investigação dirigida pelo mecanismo suspeito (calprotectina/PCR para inflamatória; sorologia+biópsia para celíaca; TSH/glicemia para distúrbio de motilidade), com biópsia sempre que a sorologia isolada não fechar o quadro."
c624a90c60bf4d41,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,83,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"- Definitiva: diarreia aguda — hidratação e reposição de eletrólitos, dieta mantida; ATB só com critério de gravidade. Diarreia crônica — investigação dirigida pelo mecanismo suspeito (calprotectina/PCR para inflamatória; sorologia+biópsia para celíaca; TSH/glicemia para distúrbio de motilidade), com biópsia sempre que a sorologia isolada não fechar o quadro."
93b5e128b1296896,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,84,conduta,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,"- Condição da conduta: reidratação segue os planos A (sem desidratação, domiciliar), B (desidratação, via oral no serviço) e C (desidratação grave, via endovenosa), decididos por contagem objetiva de sinais, não por impressão geral."
c916bd17a4ac8cb7,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,85,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,- Diferencial perigoso: diarreia crônica com sinal de alarme presente não pode ser tratada como SII — atraso na investigação de DII ou neoplasia é o erro de maior risco.
547dd04473532ab5,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,86,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,- O que mudaria a decisão: presença de qualquer sinal de alarme muda de conduta funcional para investigação orgânica; sorologia negativa não muda a decisão de biopsiar se a suspeita clínica de doença celíaca continua alta; PMN/mecanismo da diarreia muda o exame de próximo passo.
aa9d5791db8c65af,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,90,mini-casos ativos,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"Mulher, 30 anos, diarreia intermitente há 3 meses, sem sangue, sem perda de peso, sem despertar noturno, melhora com jejum de 48h em teste caseiro. Pergunta de defesa: ""por que você não pede colonoscopia de imediato nesse caso?"" Variável decisiva: ausência de sinais de alarme + padrão compatível com diarreia osmótica/funcional autoriza abordagem inicial dietética/dirigida antes de endoscopia invasiva."
ab4d105ad36768b9,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,90,mini-casos ativos,pedagogic_meta,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"Mulher, 30 anos, diarreia intermitente há 3 meses, sem sangue, sem perda de peso, sem despertar noturno, melhora com jejum de 48h em teste caseiro. Pergunta de defesa: ""por que você não pede colonoscopia de imediato nesse caso?"" Variável decisiva: ausência de sinais de alarme + padrão compatível com diarreia osmótica/funcional autoriza abordagem inicial dietética/dirigida antes de endoscopia invasiva."
c021bc4989fe109a,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,92,mini-casos ativos,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"Homem, 55 anos, diarreia crônica há 2 meses, sem sangue visível, mas com anemia ferropriva nova e história familiar de câncer colorretal. Pergunta de defesa: ""esse paciente não tem sangue nas fezes visível — isso descarta lesão orgânica?"" Variável decisiva: idade>50 + anemia ferropriva + história familiar são sinais de alarme por si só, independente de sangramento visível — obriga investigação colonoscópica, não conduta funcional."
88911cb91f3cd197,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,92,mini-casos ativos,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"Homem, 55 anos, diarreia crônica há 2 meses, sem sangue visível, mas com anemia ferropriva nova e história familiar de câncer colorretal. Pergunta de defesa: ""esse paciente não tem sangue nas fezes visível — isso descarta lesão orgânica?"" Variável decisiva: idade>50 + anemia ferropriva + história familiar são sinais de alarme por si só, independente de sangramento visível — obriga investigação colonoscópica, não conduta funcional."
2ad3dd3464713588,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,94,mini-casos ativos,pedagogic_meta,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"Adolescente com diarreia crônica gordurosa, perda de peso, sorologia para doença celíaca (antitransglutaminase) normal. Pergunta de defesa: ""a sorologia normal encerra a investigação para doença celíaca?"" Variável decisiva: sorologia negativa não exclui DC quando a clínica é sugestiva — indicar EDA com biópsia duodenal antes de descartar o diagnóstico."
f75dae84dbf21493,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,100,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Diarreia crônica = duração | >4 semanas (~30 dias) | dado |
63ccc99a8d9a629a,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,105,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"| Sinais de alarme em diarreia crônica | idade>50, sangue, dor noturna, perda de peso/febre, anemia, PCR/calprotectina alta, hist. familiar DII/CCR | pegadinha |"
f3e9f0664520931c,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,105,cards minimos,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"| Sinais de alarme em diarreia crônica | idade>50, sangue, dor noturna, perda de peso/febre, anemia, PCR/calprotectina alta, hist. familiar DII/CCR | pegadinha |"
2810fe5c6bbfda6b,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,110,revisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"- Revisar quando: antes de qualquer vinheta de diarreia crônica com sorologia ""normal"" ou com achado isolado de esteatorreia, e antes de rotular qualquer diarreia crônica como funcional/SII sem checar sinais de alarme."
12e8ac714a62ee81,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,110,revisao,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"- Revisar quando: antes de qualquer vinheta de diarreia crônica com sorologia ""normal"" ou com achado isolado de esteatorreia, e antes de rotular qualquer diarreia crônica como funcional/SII sem checar sinais de alarme."
1571fc9c0ad0f2da,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,82,conduta,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,joined_window,"- Inicial: caracterizar a diarreia por duração (aguda/persistente/crônica) e por mecanismo provável (secretora/osmótica/esteatorreica/inflamatória/motilidade); checar sinais de alarme antes de qualquer rótulo funcional. - Definitiva: diarreia aguda — hidratação e reposição de eletrólitos, dieta mantida; ATB só com critério de gravidade. Diarreia crônica — investigação dirigida pelo mecanismo suspeito (calprotectina/PCR para inflamatória; sorologia+biópsia para celíaca; TSH/glicemia para distúrbio de motilidade), com biópsia sempre que a sorologia isolada não fechar o quadro."
91245037033f663c,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,CASOS_CLINICOS,high,83,conduta,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,joined_window,"- Definitiva: diarreia aguda — hidratação e reposição de eletrólitos, dieta mantida; ATB só com critério de gravidade. Diarreia crônica — investigação dirigida pelo mecanismo suspeito (calprotectina/PCR para inflamatória; sorologia+biópsia para celíaca; TSH/glicemia para distúrbio de motilidade), com biópsia sempre que a sorologia isolada não fechar o quadro. - Condição da conduta: reidratação segue os planos A (sem desidratação, domiciliar), B (desidratação, via oral no serviço) e C (desidratação grave, via endovenosa), decididos por contagem objetiva de sinais, não por impressão geral."
