capsule_path,section_row,claim_text,source_ids
capsules/CASOS_CLINICOS/fraqueza_muscular_miastenia_polimiosite.md,16,"CPK elevado crônico ≠ rabdomiólise | rabdomiólise é um quadro agudo; CPK elevado com sintomas de evolução crônica (meses) representa lesão muscular inflamatória, não rabdomiólise | Casos_Clinicos_P7_1 p.15 (anotação do aluno) | CONFIRMADO_COM_RESSALVA — anotação de caderno, tratada como pegadinha pedagógica; princípio (rabdomiólise = quadro agudo) é consistente com a literatura geral",
capsules/CASOS_CLINICOS/fraqueza_muscular_miastenia_polimiosite.md,17,"Farmácos em uso no caso-fonte | metformina, losartana, carbonato de cálcio, espironolactona — nenhum classicamente miotóxico relevante ao quadro, ajudando a excluir causa iatrogênica | Casos_Clinicos_P7_1 p.15 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,4,"Classificação por IMC | <18,5 abaixo do peso · 18,6–24,9 peso normal · 25–29,9 sobrepeso/pré-obesidade · 30–34,9 obesidade Grau 1 · 35–39,9 obesidade Grau 2 · ≥40 obesidade Grau 3 | Ganho_de_Peso slide p.10 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,5,"Circunferência abdominal (nível 1 e 2) | Nível 1: mulheres 80,0–87,9 cm / homens 94,0–101,9 cm · Nível 2: mulheres >88,0 cm / homens >102,0 cm | Ganho_de_Peso slide p.11 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,6,Percentual de gordura corporal (obesidade) | Homens >25% · Mulheres >32% | Ganho_de_Peso slide p.11 | CONFIRMADO,
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,7,Critérios NCEP-ATP III de síndrome metabólica | CA >102cm(H)/>88cm(M) · TG ≥150 mg/dL · HDL <40mg/dL(H)/<50mg/dL(M) · PAS ≥130 ou PAD ≥85 mmHg · glicemia de jejum ≥110 mg/dL | Ganho_de_Peso slide p.12 | CONFIRMADO,
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,8,Circunferência abdominal — critério IDF (América do Sul) | Homens >90cm · Mulheres >80cm (mais sensível que o corte NCEP) | FACILITA_OSCE p.541-542 (texto) | CONFIRMADO,
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,9,"Indicação de farmacoterapia | IMC ≥30 kg/m² OU IMC ≥27 kg/m² com comorbidade relacionada ao peso, após falha de MEV | Ganho_de_Peso slide p.19; FACILITA_OSCE p.587-589 | CONFIRMADO (concordância entre as duas fontes B)",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,10,"Eficácia farmacológica esperada | FDA: perda de peso >5% vs placebo · EMEA: perda de peso >10% vs placebo, ambos avaliados em 3–6 meses de uso | Ganho_de_Peso slide p.19 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,11,"Indicação de cirurgia bariátrica | IMC ≥40 kg/m² OU IMC ≥35 kg/m² com comorbidade; exige tratamento clínico prévio de ≥2 anos; idade >16 e ≤65 anos; sem transtorno de humor/psicótico não controlado, sem drogas ilícitas/alcoolismo ativo | Ganho_de_Peso slide p.22 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,12,Critério de sucesso pós-bariátrica | Controlada: PPT (perda de peso total) >20% em 6 meses · Parcialmente controlada: PPT 10–20% · Não controlada: <10% | Ganho_de_Peso slide p.22 | CONFIRMADO,
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,13,"Reposição pós-bariátrica | Ferro, B12, cálcio e vitamina D | Ganho_de_Peso slide p.22 | CONFIRMADO",
capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,14,"Causas de obesidade secundária | sedentarismo/dieta; genética (gene OB); hormonal (SOP, Cushing); transtornos alimentares; medicamentos (antidepressivos, anticonvulsivantes, corticoides) | Ganho_de_Peso slide p.13 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,4,Definição de HIC | PIC >20mmHg; valor normal até 15mmHg | Cópia faculdade l.199-208 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,5,Composição do compartimento craniano | 80% encéfalo / 10% LCR / 10% sangue | Cópia faculdade l.201 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,6,"Causas de HIC | tumores/abscessos, edema cerebral, aumento de produção/redução de absorção do LCR, redução do retorno venoso | Cópia faculdade l.202-206 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,7,Tríade de Cushing | hipertensão + bradicardia + depressão respiratória | Cópia faculdade l.217 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,8,"Apresentação clássica de HSA | cefaleia thunderclap (""pior dor da vida""), síncope, vômito ""em jato"", rigidez de nuca, ausência de febre, rebaixamento do nível de consciência | FACILITA_OSCE l.166-175; OSCE_NEUROLOGIA l.360-368 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,9,Rigidez de nuca na HSA — início | 12-24h após o início do sangramento (irritação química meníngea) | FACILITA_OSCE l.464-467 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,10,"Sequência diagnóstica de HSA | TC sem contraste → se normal, LCR (xantocrômico/eritrocrômico) → arteriografia (angioTC/angioRM) para localizar aneurisma | FACILITA_OSCE l.176-228; OSCE_NEUROLOGIA l.398-411 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,11,"Escala de Hunt-Hess | I: assintomático/cefaleia leve, GCS15; II: cefaleia/rigidez moderada-grave, par craniano, GCS13-14; III: confusão/letargia, déficit focal leve, GCS13-14; IV: torpor, hemiparesia mod-grave, GCS7-12; V: coma, GCS3-6 | OSCE_NEUROLOGIA l.377-394 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,12,Complicação — ressangramento | ~20% dos pacientes nos primeiros 7 dias; prevenção = intervenção cirúrgica precoce | FACILITA_OSCE l.485-487; OSCE_NEUROLOGIA l.449-453 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,13,"Complicação — vasoespasmo (pico) | FACILITA_OSCE descreve acompanhamento por doppler transcraniano do 3º ao 14º dia; OSCE_NEUROLOGIA descreve ocorrência ""de 3 a 14 dias após a HSA"" | FACILITA_OSCE l.492-493; OSCE_NEUROLOGIA l.454-456 | CONFIRMADO (concordância entre as duas fontes)",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,14,"Tratamento do vasoespasmo | hipertensão induzida; nimodipino como neuroproteção; acompanhamento por doppler transcraniano | FACILITA_OSCE l.218, 494; OSCE_NEUROLOGIA l.427-430 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,15,Complicação — hidrocefalia | bloqueio de drenagem liquórica por coágulo; tratamento com derivação ventricular externa (DVE) | FACILITA_OSCE l.495-499; OSCE_NEUROLOGIA l.466-467 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,16,"Janela cirúrgica de clipagem/coil | até o 3º dia OU após o 14º dia (evitar operar durante a janela de vasoespasmo) | FACILITA_OSCE l.221-222, 501-503; OSCE_NEUROLOGIA l.414-421 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,17,"PAS alvo com aneurisma não clipado | 140-150mmHg, com nitroprussiato de sódio se necessário | OSCE_NEUROLOGIA l.422-426 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,18,"Nimodipino — via e dose | 60mg VO a cada 4h, por até 3 semanas | OSCE_NEUROLOGIA l.427-430 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,19,"Hiponatremia pós-HSA | comum nas primeiras 2 semanas, por SIADH ou cerebropatia perdedora de sal | OSCE_NEUROLOGIA l.468-473 | CONFIRMADO",
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,20,Hemorragia intraparenquimatosa — alvo pressórico | PAS alvo 140mmHg; cirurgia se hematoma cerebelar >3cm | FACILITA_OSCE l.421-423 | CONFIRMADO,
capsules/CASOS_CLINICOS/hemorragia_subaracnoide_hipertensao_intracraniana.md,21,Diferenciação etiológica AVCh | HAS mal controlada + má aderência → ruptura de microaneurisma (hemorragia intraparenquimatosa); idoso normotenso ± Alzheimer → angiopatia amiloide | FACILITA_OSCE l.432-449 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,4,Aminotransferases | elevação indica lesão hepatocelular | CASOS_CL_NICOS_RESUMO p.1 (seção Cirrose) | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,5,Razão AST/ALT sugestiva de lesão alcoólica | AST/ALT >2 e AST <300 UI/L | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,6,"Transaminases em necrose severa | AST e ALT >1000 (hepatites virais, toxinas, isquemia) | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO",
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,7,Bilirrubina direta elevada | sugere colestase | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,8,Bilirrubina indireta isolada | sugere síndrome de Gilbert ou hemólise | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,9,Albumina | meia-vida de 28 dias; redução sustentada <3 mg/dL sugere hepatopatia | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,10,Tempo de protrombina | prolongamento >3 segundos sugere hepatopatia | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO,
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,11,"Exames de imagem de 1ª linha | USG (rápida, não invasiva, sem contraste, avalia parênquima e rastreia neoplasia); TC; RM; CPRE conforme indicação | CASOS_CL_NICOS_RESUMO p.1 | CONFIRMADO",
capsules/CASOS_CLINICOS/icetericia_e_interpretacao_das_provas_de_funcao_hepatica.md,12,"Classificação clássica de icterícia (pré-hepática/hepática/pós-hepática) | pré-hepática: hemólise/produção aumentada, predomina indireta; hepática: lesão hepatocelular, mista; pós-hepática/obstrutiva: colestase mecânica, predomina direta | não localizado no acervo mapeado para este tema | conhecimento geral — confirmar no slide se camada A for localizada futuramente",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,4,"Definição | dor abdominal crônica e recorrente, com alterações de hábito intestinal, sem base orgânica | Abordagem às diarreias, linha 174-175 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,5,"Discriminador de causa orgânica | SII não acorda o paciente à noite | Abordagem às diarreias, linha 176 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,6,"Perfil clássico | mulher, com estresse associado, entre 30-50 anos | Abordagem às diarreias, linha 177 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,7,"Indicação de exames complementares | solicitar exames se sintomas mimetizam DII | Abordagem às diarreias, linha 182 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,8,"Tratamento | orientações dietéticas; escopolamina e bromoprida (sintomático); antidepressivos tricíclicos e ISRS | Abordagem às diarreias, linha 186-189 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,9,"SII como causa de diarreia crônica | uma das causas não infecciosas mais frequentes de diarreia crônica em países desenvolvidos, junto com DII e síndromes de má absorção | CASOS_CL_NICOS_RESUMO, linha 148 | CONFIRMADO",
capsules/CASOS_CLINICOS/sindrome_do_intestino_irritavel.md,10,"Diarreia noturna (achado geral de diarreia crônica) | sugere doença orgânica (não funcional) | CASOS_CL_NICOS_RESUMO, linha 152 | CONFIRMADO (dado geral de diarreia crônica, consistente com o discriminador específico de SII acima)",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,4,"Diagnóstico laboratorial do hipotireoidismo | T3 e T4 baixos, TSH alto (mecanismo de retroalimentação do eixo hipotálamo-hipófise) | FACILITA_OSCE p.749-751 | CONFIRMADO",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,5,"Hipotireoidismo subclínico | TSH alto com T3/T4 normais; conduta padrão é repetir TSH em 3 meses antes de tratar, exceto se gestante, sintomático, ou outras condições que autorizam tratar de imediato | FACILITA_OSCE p.752-757 | CONFIRMADO",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,6,"Tratamento do hipotireoidismo | Levotiroxina (T4 sintético), tomada pela manhã em jejum, 30 min antes do café | FACILITA_OSCE p.762-766 | CONFIRMADO",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,7,"Hipotireoidismo na gestante | TSH >4 já indica tratar; TSH 2,5–4 → solicitar anti-TPO: se positivo, trata; se negativo, só acompanha | FACILITA_OSCE p.766-769 | CONFIRMADO",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,8,Tratamento do hipertireoidismo | Metimazol (MMI) é 1ª escolha; PTU reservado para 1º trimestre de gestação (menor teratogenicidade) e crise tireotóxica (bloqueia conversão periférica T4→T3); betabloqueador (propranolol) para sintomas adrenérgicos | FACILITA_OSCE p.770-776 | CONFIRMADO,
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,9,"Caso real — hipotireoidismo (Questão 1) | Mulher 52a, edema de MMII, dificuldade para perder peso, constipação, insônia, queda de cabelo, pele ressecada/unhas quebradiças, obesidade central (IMC 33), PA 130x90, FC 52bpm, tireoide heterogênea sem nódulo — alternativas de diagnóstico incluem hipotireoidismo x tireoidite de Hashimoto x hipertireoidismo, com diferentes painéis de exame | 2_Avaliação p.1 (Questão 1) | CONFIRMADO (achados clínicos batem com hipofunção: bradicardia, constipação, pele seca, queda de cabelo — não com hiperfunção)",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,10,"Caso real — nódulos tireoidianos (Questão 3) | Maria Alice, 32a, 2 nódulos: 0,8cm com microcalcificações (Chammas II) e 0,5cm sem calcificação (Chammas II); TSH 6,5, T4L 0,92, T3 total 105, anti-TPO 22 | 2_Avaliação p.2-3 (Questão 3) | CONFIRMADO",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,11,"Indicação de PAAF (nódulo sólido/misto) | ≥1cm OU microcalcificação OU vascularização mais central que periférica (Chammas IV/V) OU crescimento ≥50% do volume ou ≥20% em ≥2 dimensões em 1 ano; também indicado se TIRADS 3/4/5 | ANOTAÇÕES nódulo/câncer de tireoide, linhas 54-61 | confirmar no slide (fonte é anotação de aluno, camada B; cruzar com camada A da cápsula EISA_II antes de citar como número fechado em prova)",
capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,12,"Seguimento por Bethesda | Bethesda I: repetir PAAF em ~4 meses · II: USG anual + TSH/T4L 6/6 meses · III/IV: teste genético, lobectomia ou acompanhar · V/VI: tireoidectomia total | ANOTAÇÕES nódulo/câncer de tireoide, linhas 113-124 | confirmar no slide (mesma ressalva acima)",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,4,"Causa mais prevalente de tontura | VPPB, relacionada a debris de otólitos nos canais semicirculares (principalmente posterior) | Casos_Clinicos_P7_1 p.13 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,5,"VPPB — etiologia mais comum | idiopática | 2ª Avaliação Casos Clínicos Turma B 2021.1, Q5 (gabarito esperado pela estrutura do item) | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,6,VPPB — diagnóstico | essencialmente clínico (manobra de Dix-Hallpike) | Casos_Clinicos_P7_1 p.14; 2ª Avaliação Q5 | CONFIRMADO,
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,7,VPPB — tratamento | não medicamentoso (reposicionamento — manobra de Epley) | Casos_Clinicos_P7_1 p.14; 2ª Avaliação Q5 | CONFIRMADO,
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,8,"VPPB — duração da crise | tontura com duração de segundos, raramente superior a 1 minuto, desencadeada por movimentos cefálicos | Casos_Clinicos_P7_1 p.13 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,9,"VPPB — evolução | quadro autolimitado, melhora em cerca de 2 semanas ou antes com manobra de reposicionamento (Epley) | Casos_Clinicos_P7_1 p.13 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,10,"Manobra de Dix-Hallpike — técnica | versão cefálica de 45°, testando o canal semicircular posterior ipsilateral ao lado da rotação; tronco pendente para fora da maca a 30° abaixo do nível; observar nistagmo torcional ipsilateral após período de latência | Casos_Clinicos_P7_1 p.14 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,11,"Manobra de Epley modificada | após Dix-Hallpike identificar a orelha afetada, a cabeça é girada sistematicamente para deslizar as partículas do canal posterior para o utrículo | Casos_Clinicos_P7_1 p.14 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,12,"Diferenciação vertigem central x periférica — duração | periférica: intermitente (minutos/horas), mais recidivante; central: crônica, geralmente persistente | Casos_Clinicos_P7_1 p.13 | CONFIRMADO",
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,13,Diferenciação central x periférica — zumbido/perda auditiva | frequentemente presente na periférica; geralmente ausente na central | Casos_Clinicos_P7_1 p.13 | CONFIRMADO,
capsules/CASOS_CLINICOS/tontura_vertigem_vppb_dix_hallpike.md,14,"Diferenciação central x periférica — outros déficits neurológicos (paralisia de PC, disartria, fraqueza de membros) | ausentes na periférica; frequentemente presentes na central | Casos_Clinicos_P7_1 p.13 | CONFIRMADO",
